draw,alpha,mode,target_base,certified,tau,coverage,n_answered,answered_err_rate,hard,exceed,rm_fresh,rm_exceed,decline_reason,deploy_mode,bbse_reason,bbse_rho_lo,bbse_rho_hi,bbse_gap_lo,bbse_q_target
174,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
174,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5885441668948825,5.098497497000576,0.4741910896701871,0.09887005649717515
174,0.1,baseline,0.22,True,0.55,0.9689265536723164,343,0.08454810495626822,False,False,0.108702,True,,baseline,,,,,
174,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5885441668948825,5.098497497000576,0.4741910896701871,0.09887005649717515
175,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
175,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5013560051222304,0.06481481481481481
175,0.1,baseline,0.22,True,0.55,0.9907407407407407,107,0.056074766355140186,False,False,0.112825,True,,baseline,,,,,
175,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5013560051222304,0.06481481481481481
176,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
176,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8479300944558839,5.41611890106384,0.4989755160206548,0.13297872340425532
176,0.1,baseline,0.22,True,0.5700000000000001,0.9627659574468085,362,0.11602209944751381,False,True,0.108575,True,,baseline,,,,,
176,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8479300944558839,5.41611890106384,0.4989755160206548,0.13297872340425532
177,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
177,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.6297379811799089,4.693288570468296,0.5151397926174509,0.15132323003845283
177,0.1,baseline,0.22,True,0.55,0.9798688079619996,4332,0.11034164358264081,True,True,0.11064,True,,baseline,,,,,
177,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.6297379811799089,4.693288570468296,0.5151397926174509,0.15132323003845283
178,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
178,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3871054901691113,8.297659603136182,0.4703530670955143,0.1469387755102041
178,0.1,baseline,0.22,True,0.63,0.9428571428571428,462,0.1277056277056277,True,True,0.099099,False,,baseline,,,,,
178,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3871054901691113,8.297659603136182,0.4703530670955143,0.1469387755102041
179,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
179,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.2994484580355934,7.551941450988178,0.4997496856473014,0.17852348993288591
179,0.1,baseline,0.22,True,0.55,0.9684563758389262,1443,0.13236313236313235,True,True,0.11035,True,,baseline,,,,,
179,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.2994484580355934,7.551941450988178,0.4997496856473014,0.17852348993288591
180,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
180,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.15291275787561842,1.901006510053604,0.4824687697680469,0.04783258594917788
180,0.1,baseline,0.22,True,0.55,0.9835575485799701,658,0.041033434650455926,False,False,0.11299,True,,baseline,,,,,
180,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.15291275787561842,1.901006510053604,0.4824687697680469,0.04783258594917788
181,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
181,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9042261184982217,4.2571861518184315,0.5036104276186464,0.11359724612736662
181,0.1,baseline,0.22,True,0.55,0.9776247848537005,568,0.07570422535211267,False,False,0.105665,True,,baseline,,,,,
181,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9042261184982217,4.2571861518184315,0.5036104276186464,0.11359724612736662
182,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
182,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2638906573676568,5.928104839228653,0.453481539687714,0.09032258064516129
182,0.1,baseline,0.22,True,0.55,0.9741935483870968,151,0.06622516556291391,False,False,0.109841,True,,baseline,,,,,
182,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2638906573676568,5.928104839228653,0.453481539687714,0.09032258064516129
183,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
183,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.02197292549862571,1.6723860845933314,0.5258617633793012,0.04830917874396135
183,0.1,baseline,0.22,True,0.55,0.9830917874396136,407,0.04914004914004914,False,False,0.104399,True,,baseline,,,,,
183,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.02197292549862571,1.6723860845933314,0.5258617633793012,0.04830917874396135
184,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
184,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.32374860780366754,3.190366392083186,0.520492623130455,0.08936170212765958
184,0.1,baseline,0.22,True,0.55,0.9829787234042553,462,0.08441558441558442,False,False,0.103093,True,,baseline,,,,,
184,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.32374860780366754,3.190366392083186,0.520492623130455,0.08936170212765958
185,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
185,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6886999225642942,4.00973983963674,0.49166832652116016,0.09992193598750976
185,0.1,baseline,0.22,True,0.5900000000000001,0.9578454332552693,1227,0.07823960880195599,False,False,0.103433,True,,baseline,,,,,
185,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6886999225642942,4.00973983963674,0.49166832652116016,0.09992193598750976
186,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
186,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.055875988423085,5.842964819233922,0.5080965333752784,0.141804788213628
186,0.1,baseline,0.22,True,0.55,0.9779005524861878,531,0.08286252354048965,False,False,0.105943,True,,baseline,,,,,
186,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.055875988423085,5.842964819233922,0.5080965333752784,0.141804788213628
187,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
187,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5222248833046506,4.588296004995093,0.5050438814927977,0.15655577299412915
187,0.1,baseline,0.22,True,0.55,0.9784735812133072,1500,0.12866666666666668,True,True,0.111518,True,,baseline,,,,,
187,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5222248833046506,4.588296004995093,0.5050438814927977,0.15655577299412915
188,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
188,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.5281542279747415,7.853787353175466,0.5073212406936316,0.22094361334867663
188,0.1,baseline,0.22,True,0.55,0.9620253164556962,1672,0.13875598086124402,True,True,0.104383,True,,baseline,,,,,
188,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.5281542279747415,7.853787353175466,0.5073212406936316,0.22094361334867663
189,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
189,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7885319482750011,3.3189962316346624,0.5076866911572195,0.10009813542688911
189,0.1,baseline,0.22,True,0.55,0.9793915603532876,998,0.07114228456913828,False,False,0.113319,True,,baseline,,,,,
189,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7885319482750011,3.3189962316346624,0.5076866911572195,0.10009813542688911
190,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
190,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5213466489643648,5.099336277971269,0.5024613154938528,0.14882655981682885
190,0.1,baseline,0.22,True,0.5700000000000001,0.9736691471093303,1701,0.09700176366843033,False,False,0.106989,True,,baseline,,,,,
190,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5213466489643648,5.099336277971269,0.5024613154938528,0.14882655981682885
191,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
191,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5044747443091306,5.238243713416697,0.4817542866265777,0.10619469026548672
191,0.1,baseline,0.22,True,0.55,0.9911504424778761,224,0.10267857142857142,False,True,0.110218,True,,baseline,,,,,
191,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5044747443091306,5.238243713416697,0.4817542866265777,0.10619469026548672
192,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
192,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8294378495748451,6.429535607248493,0.4723099821402945,0.13247863247863248
192,0.1,baseline,0.22,True,0.55,0.9829059829059829,230,0.10434782608695652,False,True,0.110561,True,,baseline,,,,,
192,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8294378495748451,6.429535607248493,0.4723099821402945,0.13247863247863248
193,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
193,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.0629586859205846,5.271986754952336,0.5069649995246698,0.12824956672443674
193,0.1,baseline,0.22,True,0.61,0.9532062391681109,550,0.06545454545454546,False,False,0.098103,False,,baseline,,,,,
193,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.0629586859205846,5.271986754952336,0.5069649995246698,0.12824956672443674
194,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
194,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3032917675789182,5.103104483458943,0.503393216921644,0.14368650217706821
194,0.1,baseline,0.22,True,0.55,0.965166908563135,665,0.12781954887218044,True,True,0.111432,True,,baseline,,,,,
194,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3032917675789182,5.103104483458943,0.503393216921644,0.14368650217706821
195,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
195,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.774718658133038,5.103167756950809,0.45706687433008103,0.10968921389396709
195,0.1,baseline,0.22,True,0.5700000000000001,0.9744058500914077,533,0.07692307692307693,False,False,0.115737,True,,baseline,,,,,
195,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.774718658133038,5.103167756950809,0.45706687433008103,0.10968921389396709
196,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
196,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.2817598655885805,17.778599270657168,0.49092347291900573,0.1888111888111888
196,0.1,baseline,0.22,True,0.55,0.965034965034965,138,0.11594202898550725,False,True,0.113104,True,,baseline,,,,,
196,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.2817598655885805,17.778599270657168,0.49092347291900573,0.1888111888111888
197,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
197,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.4932874969542822,9.694730920257667,0.4863716293135097,0.19746835443037974
197,0.1,baseline,0.22,True,0.5700000000000001,0.9696202531645569,383,0.1801566579634465,True,True,0.108625,True,,baseline,,,,,
197,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.4932874969542822,9.694730920257667,0.4863716293135097,0.19746835443037974
198,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
198,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.229653824820461,10.105610831725816,0.5018906743095863,0.1807511737089202
198,0.1,baseline,0.22,True,0.55,0.9671361502347418,412,0.11650485436893204,False,True,0.112404,True,,baseline,,,,,
198,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.229653824820461,10.105610831725816,0.5018906743095863,0.1807511737089202
199,0.05,baseline,0.22,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
199,0.05,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3302328926987146,6.577620465666415,0.4772642150784117,0.1326530612244898
199,0.1,baseline,0.22,True,0.55,0.9823747680890538,1059,0.10764872521246459,False,True,0.11391,True,,baseline,,,,,
199,0.1,bbse,0.22,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3302328926987146,6.577620465666415,0.4772642150784117,0.1326530612244898
0,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
0,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7187926819865672,2.770686699239509,0.5276950246716282,0.09442622950819672
0,0.1,baseline,0.095,True,0.55,0.9849180327868853,1502,0.06790945406125166,False,False,0.055417,False,,baseline,,,,,
0,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7187926819865672,2.770686699239509,0.5276950246716282,0.09442622950819672
1,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
1,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2895144419316947,1.736536795271848,0.49989222183411064,0.06725888324873096
1,0.1,baseline,0.095,True,0.55,0.9847715736040609,776,0.04639175257731959,False,False,0.056725,False,,baseline,,,,,
1,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2895144419316947,1.736536795271848,0.49989222183411064,0.06725888324873096
2,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
2,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6205525670023558,6.471549526411388,0.5174022605910642,0.12804878048780488
2,0.1,baseline,0.095,True,0.55,0.975609756097561,160,0.0875,False,False,0.058511,False,,baseline,,,,,
2,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6205525670023558,6.471549526411388,0.5174022605910642,0.12804878048780488
3,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
3,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9574940227894598,12.332685708154234,0.48158973931988935,0.15625
3,0.1,baseline,0.095,True,0.55,0.9609375,123,0.0975609756097561,False,False,0.057143,False,,baseline,,,,,
3,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9574940227894598,12.332685708154234,0.48158973931988935,0.15625
4,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
4,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.020774451755854594,4.130935005526863,0.5194937670347031,0.07874015748031496
4,0.1,baseline,0.095,True,0.55,0.9763779527559056,124,0.04838709677419355,False,False,0.056934,False,,baseline,,,,,
4,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.020774451755854594,4.130935005526863,0.5194937670347031,0.07874015748031496
5,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
5,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.10618580394585825,4.0154776351307415,0.4931775757637407,0.06976744186046512
5,0.1,baseline,0.095,True,0.55,0.9767441860465116,168,0.03571428571428571,False,False,0.059054,False,,baseline,,,,,
5,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.10618580394585825,4.0154776351307415,0.4931775757637407,0.06976744186046512
6,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
6,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.1171379420996573,16.395126990241124,0.5219905942546474,0.13953488372093023
6,0.1,baseline,0.095,True,0.55,0.9767441860465116,42,0.047619047619047616,False,False,0.058209,False,,baseline,,,,,
6,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.1171379420996573,16.395126990241124,0.5219905942546474,0.13953488372093023
7,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
7,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.1176908989732194,5.361156819138029,0.4677614087462013,0.08264462809917356
7,0.1,baseline,0.095,True,0.55,0.9834710743801653,119,0.008403361344537815,False,False,0.057359,False,,baseline,,,,,
7,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.1176908989732194,5.361156819138029,0.4677614087462013,0.08264462809917356
8,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
8,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.29780061775241584,2.9306249540416087,0.5046672784186544,0.07458563535911603
8,0.1,baseline,0.095,True,0.55,0.9806629834254144,355,0.036619718309859155,False,False,0.056858,False,,baseline,,,,,
8,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.29780061775241584,2.9306249540416087,0.5046672784186544,0.07458563535911603
9,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
9,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5013537345333794,0.058394160583941604
9,0.1,baseline,0.095,True,0.55,1.0,137,0.014598540145985401,False,False,0.057095,False,,baseline,,,,,
9,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5013537345333794,0.058394160583941604
10,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
10,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.3363082873116236,1.8692284751785877,0.5408782434671944,0.06983240223463687
10,0.1,baseline,0.095,True,0.5700000000000001,0.9825418994413407,1407,0.0433546552949538,False,False,0.05643,False,,baseline,,,,,
10,0.1,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.3363082873116236,1.8692284751785877,0.5408782434671944,0.06983240223463687
11,0.05,baseline,0.095,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
11,0.05,bbse,0.095,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.10710140639986832,0.905601797786924,0.5070072584653315,0.04235423542354235
11,0.1,baseline,0.095,True,0.55,0.9884488448844885,1797,0.035614913745130775,False,False,0.057245,False,,baseline,,,,,
11,0.1,bbse,0.095,True,0.61,0.9774477447744775,1777,0.030388294879009566,False,False,0.050268,False,,bbse,,0.10710140639986832,0.905601797786924,0.5070072584653315,0.04235423542354235
